path,label
data\raw\cats\5855.jpg,cats
data\raw\dogs\9036.jpg,dogs
data\raw\cats\2470.jpg,cats
data\raw\dogs\3973.jpg,dogs
data\raw\cats\353.jpg,cats
data\raw\dogs\8184.jpg,dogs
data\raw\cats\1349.jpg,cats
data\raw\cats\10247.jpg,cats
data\raw\dogs\10700.jpg,dogs
data\raw\cats\7887.jpg,cats
data\raw\dogs\1053.jpg,dogs
data\raw\dogs\3220.jpg,dogs
data\raw\cats\9516.jpg,cats
data\raw\cats\8857.jpg,cats
data\raw\dogs\3121.jpg,dogs
data\raw\cats\2627.jpg,cats
data\raw\cats\3002.jpg,cats
data\raw\dogs\2805.jpg,dogs
data\raw\cats\10784.jpg,cats
data\raw\cats\12334.jpg,cats
data\raw\cats\7946.jpg,cats
data\raw\dogs\5879.jpg,dogs
data\raw\dogs\2731.jpg,dogs
data\raw\cats\225.jpg,cats
data\raw\dogs\10381.jpg,dogs
data\raw\dogs\1232.jpg,dogs
data\raw\cats\10339.jpg,cats
data\raw\dogs\7833.jpg,dogs
data\raw\cats\11629.jpg,cats
data\raw\dogs\11110.jpg,dogs
data\raw\cats\10548.jpg,cats
data\raw\dogs\5725.jpg,dogs
data\raw\cats\2709.jpg,cats
data\raw\dogs\6991.jpg,dogs
data\raw\cats\9923.jpg,cats
data\raw\cats\8745.jpg,cats
data\raw\cats\2786.jpg,cats
data\raw\cats\804.jpg,cats
data\raw\dogs\7052.jpg,dogs
data\raw\dogs\7042.jpg,dogs
data\raw\cats\4277.jpg,cats
data\raw\dogs\3548.jpg,dogs
data\raw\cats\411.jpg,cats
data\raw\cats\2190.jpg,cats
data\raw\cats\10254.jpg,cats
data\raw\cats\11007.jpg,cats
data\raw\cats\357.jpg,cats
data\raw\dogs\8270.jpg,dogs
data\raw\dogs\10099.jpg,dogs
data\raw\dogs\1486.jpg,dogs
data\raw\cats\8678.jpg,cats
data\raw\cats\8490.jpg,cats
data\raw\cats\9362.jpg,cats
data\raw\cats\11983.jpg,cats
data\raw\cats\832.jpg,cats
data\raw\dogs\10110.jpg,dogs
data\raw\cats\9200.jpg,cats
data\raw\dogs\7368.jpg,dogs
data\raw\cats\8208.jpg,cats
data\raw\dogs\3679.jpg,dogs
data\raw\cats\6128.jpg,cats
data\raw\cats\10152.jpg,cats
data\raw\cats\8663.jpg,cats
data\raw\cats\9574.jpg,cats
data\raw\cats\8029.jpg,cats
data\raw\cats\9193.jpg,cats
data\raw\cats\4143.jpg,cats
data\raw\cats\9058.jpg,cats
data\raw\dogs\3983.jpg,dogs
data\raw\cats\11910.jpg,cats
data\raw\dogs\5748.jpg,dogs
data\raw\dogs\316.jpg,dogs
data\raw\dogs\1651.jpg,dogs
data\raw\dogs\6086.jpg,dogs
data\raw\dogs\11891.jpg,dogs
data\raw\cats\1272.jpg,cats
data\raw\dogs\7194.jpg,dogs
data\raw\cats\5678.jpg,cats
data\raw\dogs\6575.jpg,dogs
data\raw\dogs\4299.jpg,dogs
data\raw\dogs\4126.jpg,dogs
data\raw\dogs\7780.jpg,dogs
data\raw\dogs\3248.jpg,dogs
data\raw\cats\9291.jpg,cats
data\raw\cats\5858.jpg,cats
data\raw\cats\2482.jpg,cats
data\raw\cats\10165.jpg,cats
data\raw\dogs\5026.jpg,dogs
data\raw\dogs\5957.jpg,dogs
data\raw\cats\1739.jpg,cats
data\raw\dogs\1386.jpg,dogs
data\raw\cats\6507.jpg,cats
data\raw\dogs\4144.jpg,dogs
data\raw\cats\10381.jpg,cats
data\raw\dogs\8984.jpg,dogs
data\raw\dogs\4793.jpg,dogs
data\raw\dogs\5452.jpg,dogs
data\raw\cats\9709.jpg,cats
data\raw\cats\12165.jpg,cats
data\raw\cats\10068.jpg,cats
data\raw\dogs\8148.jpg,dogs
data\raw\cats\1970.jpg,cats
data\raw\dogs\8589.jpg,dogs
data\raw\dogs\4475.jpg,dogs
data\raw\cats\3317.jpg,cats
data\raw\dogs\28.jpg,dogs
data\raw\dogs\2627.jpg,dogs
data\raw\cats\4573.jpg,cats
data\raw\dogs\8006.jpg,dogs
data\raw\dogs\3535.jpg,dogs
data\raw\cats\5189.jpg,cats
data\raw\cats\469.jpg,cats
data\raw\dogs\4207.jpg,dogs
data\raw\cats\11767.jpg,cats
data\raw\dogs\6106.jpg,dogs
data\raw\cats\11674.jpg,cats
data\raw\dogs\1495.jpg,dogs
data\raw\cats\8368.jpg,cats
data\raw\dogs\9400.jpg,dogs
data\raw\dogs\12117.jpg,dogs
data\raw\dogs\5821.jpg,dogs
data\raw\dogs\4578.jpg,dogs
data\raw\dogs\5762.jpg,dogs
data\raw\dogs\4652.jpg,dogs
data\raw\cats\7638.jpg,cats
data\raw\dogs\1146.jpg,dogs
data\raw\cats\10589.jpg,cats
data\raw\cats\831.jpg,cats
data\raw\dogs\5795.jpg,dogs
data\raw\cats\3812.jpg,cats
data\raw\dogs\10807.jpg,dogs
data\raw\dogs\3586.jpg,dogs
data\raw\cats\245.jpg,cats
data\raw\cats\10021.jpg,cats
data\raw\dogs\11250.jpg,dogs
data\raw\dogs\6013.jpg,dogs
data\raw\cats\1410.jpg,cats
data\raw\dogs\3977.jpg,dogs
data\raw\dogs\6898.jpg,dogs
data\raw\cats\6822.jpg,cats
data\raw\dogs\7585.jpg,dogs
data\raw\cats\9152.jpg,cats
data\raw\cats\11315.jpg,cats
data\raw\cats\2571.jpg,cats
data\raw\cats\11176.jpg,cats
data\raw\cats\4593.jpg,cats
data\raw\dogs\2738.jpg,dogs
data\raw\cats\1363.jpg,cats
data\raw\dogs\6066.jpg,dogs
data\raw\dogs\5320.jpg,dogs
data\raw\cats\10094.jpg,cats
data\raw\cats\7608.jpg,cats
data\raw\cats\6676.jpg,cats
data\raw\dogs\7578.jpg,dogs
data\raw\cats\3085.jpg,cats
data\raw\cats\10429.jpg,cats
data\raw\cats\2267.jpg,cats
data\raw\dogs\5324.jpg,dogs
data\raw\dogs\7297.jpg,dogs
data\raw\cats\5337.jpg,cats
data\raw\cats\12053.jpg,cats
data\raw\dogs\2588.jpg,dogs
data\raw\cats\10219.jpg,cats
data\raw\cats\631.jpg,cats
data\raw\cats\2230.jpg,cats
data\raw\dogs\5453.jpg,dogs
data\raw\dogs\6725.jpg,dogs
data\raw\cats\7215.jpg,cats
data\raw\dogs\5677.jpg,dogs
data\raw\dogs\1529.jpg,dogs
data\raw\dogs\5956.jpg,dogs
data\raw\dogs\1781.jpg,dogs
data\raw\dogs\11881.jpg,dogs
data\raw\dogs\8095.jpg,dogs
data\raw\dogs\7092.jpg,dogs
data\raw\cats\8441.jpg,cats
data\raw\cats\8032.jpg,cats
data\raw\dogs\300.jpg,dogs
data\raw\cats\7389.jpg,cats
data\raw\dogs\7357.jpg,dogs
data\raw\dogs\8226.jpg,dogs
data\raw\cats\11169.jpg,cats
data\raw\dogs\6362.jpg,dogs
data\raw\cats\4720.jpg,cats
data\raw\cats\5865.jpg,cats
data\raw\dogs\4136.jpg,dogs
data\raw\dogs\7998.jpg,dogs
data\raw\cats\12129.jpg,cats
data\raw\dogs\2489.jpg,dogs
data\raw\dogs\9054.jpg,dogs
data\raw\dogs\7592.jpg,dogs
data\raw\dogs\9897.jpg,dogs
data\raw\cats\5404.jpg,cats
data\raw\cats\12246.jpg,cats
data\raw\dogs\8117.jpg,dogs
data\raw\dogs\11041.jpg,dogs
data\raw\dogs\3686.jpg,dogs
data\raw\dogs\11291.jpg,dogs
data\raw\dogs\4064.jpg,dogs
data\raw\cats\3553.jpg,cats
data\raw\cats\11317.jpg,cats
data\raw\dogs\10400.jpg,dogs
data\raw\cats\6943.jpg,cats
data\raw\cats\2334.jpg,cats
data\raw\dogs\1762.jpg,dogs
data\raw\cats\4348.jpg,cats
data\raw\dogs\9277.jpg,dogs
data\raw\dogs\2185.jpg,dogs
data\raw\dogs\5623.jpg,dogs
data\raw\cats\7932.jpg,cats
data\raw\cats\8479.jpg,cats
data\raw\dogs\11931.jpg,dogs
data\raw\cats\9456.jpg,cats
data\raw\cats\8933.jpg,cats
data\raw\dogs\11987.jpg,dogs
data\raw\cats\5754.jpg,cats
data\raw\cats\10851.jpg,cats
data\raw\dogs\4437.jpg,dogs
data\raw\dogs\10008.jpg,dogs
data\raw\cats\3337.jpg,cats
data\raw\dogs\10175.jpg,dogs
data\raw\dogs\652.jpg,dogs
data\raw\cats\1326.jpg,cats
data\raw\dogs\2364.jpg,dogs
data\raw\dogs\7181.jpg,dogs
data\raw\cats\5374.jpg,cats
data\raw\cats\4893.jpg,cats
data\raw\dogs\1296.jpg,dogs
data\raw\dogs\8837.jpg,dogs
data\raw\dogs\11345.jpg,dogs
data\raw\cats\5141.jpg,cats
data\raw\dogs\12335.jpg,dogs
data\raw\cats\5543.jpg,cats
data\raw\cats\1122.jpg,cats
data\raw\dogs\2534.jpg,dogs
data\raw\cats\9905.jpg,cats
data\raw\dogs\5176.jpg,dogs
data\raw\cats\3913.jpg,cats
data\raw\dogs\117.jpg,dogs
data\raw\dogs\9587.jpg,dogs
data\raw\dogs\9064.jpg,dogs
data\raw\dogs\9961.jpg,dogs
data\raw\cats\8141.jpg,cats
data\raw\cats\2506.jpg,cats
data\raw\dogs\597.jpg,dogs
data\raw\cats\5083.jpg,cats
data\raw\cats\1686.jpg,cats
data\raw\cats\6315.jpg,cats
data\raw\dogs\9593.jpg,dogs
data\raw\dogs\12093.jpg,dogs
data\raw\cats\3286.jpg,cats
data\raw\dogs\11398.jpg,dogs
data\raw\dogs\2920.jpg,dogs
data\raw\cats\1991.jpg,cats
data\raw\cats\2044.jpg,cats
data\raw\cats\1075.jpg,cats
data\raw\cats\9931.jpg,cats
data\raw\dogs\7859.jpg,dogs
data\raw\cats\4316.jpg,cats
data\raw\cats\4985.jpg,cats
data\raw\dogs\6904.jpg,dogs
data\raw\cats\2568.jpg,cats
data\raw\cats\9933.jpg,cats
data\raw\dogs\6143.jpg,dogs
data\raw\cats\11130.jpg,cats
data\raw\dogs\6812.jpg,dogs
data\raw\dogs\6469.jpg,dogs
data\raw\cats\6322.jpg,cats
data\raw\dogs\6720.jpg,dogs
data\raw\cats\6624.jpg,cats
data\raw\dogs\2606.jpg,dogs
data\raw\cats\5188.jpg,cats
data\raw\dogs\7590.jpg,dogs
data\raw\dogs\8620.jpg,dogs
data\raw\dogs\7104.jpg,dogs
data\raw\cats\11560.jpg,cats
data\raw\cats\1606.jpg,cats
data\raw\dogs\4010.jpg,dogs
data\raw\dogs\7281.jpg,dogs
data\raw\cats\9198.jpg,cats
data\raw\dogs\9579.jpg,dogs
data\raw\dogs\3017.jpg,dogs
data\raw\dogs\11771.jpg,dogs
data\raw\cats\4973.jpg,cats
data\raw\dogs\11859.jpg,dogs
data\raw\dogs\1092.jpg,dogs
data\raw\cats\5992.jpg,cats
data\raw\dogs\5066.jpg,dogs
data\raw\cats\9085.jpg,cats
data\raw\cats\11294.jpg,cats
data\raw\cats\2714.jpg,cats
data\raw\cats\11065.jpg,cats
data\raw\cats\1271.jpg,cats
data\raw\cats\8374.jpg,cats
data\raw\cats\9889.jpg,cats
data\raw\dogs\732.jpg,dogs
data\raw\cats\6143.jpg,cats
data\raw\cats\4909.jpg,cats
data\raw\cats\6487.jpg,cats
data\raw\dogs\4267.jpg,dogs
data\raw\dogs\10123.jpg,dogs
data\raw\cats\4866.jpg,cats
data\raw\dogs\23.jpg,dogs
data\raw\cats\3982.jpg,cats
data\raw\cats\12315.jpg,cats
data\raw\cats\11414.jpg,cats
data\raw\dogs\2601.jpg,dogs
data\raw\cats\9926.jpg,cats
data\raw\cats\7980.jpg,cats
data\raw\cats\45.jpg,cats
data\raw\cats\9634.jpg,cats
data\raw\dogs\329.jpg,dogs
data\raw\cats\1493.jpg,cats
data\raw\dogs\3675.jpg,dogs
data\raw\dogs\9975.jpg,dogs
data\raw\cats\2221.jpg,cats
data\raw\dogs\7695.jpg,dogs
data\raw\cats\9993.jpg,cats
data\raw\cats\2874.jpg,cats
data\raw\cats\5645.jpg,cats
data\raw\cats\6371.jpg,cats
data\raw\dogs\7870.jpg,dogs
data\raw\dogs\5371.jpg,dogs
data\raw\dogs\10999.jpg,dogs
data\raw\cats\4086.jpg,cats
data\raw\dogs\4301.jpg,dogs
data\raw\dogs\10347.jpg,dogs
data\raw\dogs\9720.jpg,dogs
data\raw\dogs\1491.jpg,dogs
data\raw\cats\6837.jpg,cats
data\raw\cats\182.jpg,cats
data\raw\cats\8039.jpg,cats
data\raw\cats\2493.jpg,cats
data\raw\dogs\1999.jpg,dogs
data\raw\dogs\9751.jpg,dogs
data\raw\dogs\5632.jpg,dogs
data\raw\cats\9164.jpg,cats
data\raw\dogs\5500.jpg,dogs
data\raw\dogs\3742.jpg,dogs
data\raw\cats\8398.jpg,cats
data\raw\cats\2197.jpg,cats
data\raw\cats\5088.jpg,cats
data\raw\dogs\31.jpg,dogs
data\raw\cats\11704.jpg,cats
data\raw\cats\9101.jpg,cats
data\raw\cats\101.jpg,cats
data\raw\dogs\9184.jpg,dogs
data\raw\cats\10794.jpg,cats
data\raw\dogs\3387.jpg,dogs
data\raw\cats\8996.jpg,cats
data\raw\cats\1442.jpg,cats
data\raw\cats\5791.jpg,cats
data\raw\dogs\9473.jpg,dogs
data\raw\cats\9605.jpg,cats
data\raw\cats\7471.jpg,cats
data\raw\cats\1967.jpg,cats
data\raw\cats\10211.jpg,cats
data\raw\cats\8404.jpg,cats
data\raw\cats\10098.jpg,cats
data\raw\cats\711.jpg,cats
data\raw\dogs\3784.jpg,dogs
data\raw\dogs\410.jpg,dogs
data\raw\cats\8677.jpg,cats
data\raw\cats\10921.jpg,cats
data\raw\cats\11505.jpg,cats
data\raw\cats\8540.jpg,cats
data\raw\dogs\11249.jpg,dogs
data\raw\dogs\12234.jpg,dogs
data\raw\cats\9066.jpg,cats
data\raw\dogs\5566.jpg,dogs
data\raw\cats\1120.jpg,cats
data\raw\dogs\537.jpg,dogs
data\raw\cats\2412.jpg,cats
data\raw\cats\11066.jpg,cats
data\raw\cats\6579.jpg,cats
data\raw\dogs\4688.jpg,dogs
data\raw\dogs\12448.jpg,dogs
data\raw\cats\10389.jpg,cats
data\raw\cats\3496.jpg,cats
data\raw\cats\4609.jpg,cats
data\raw\cats\12023.jpg,cats
data\raw\dogs\5247.jpg,dogs
data\raw\cats\1601.jpg,cats
data\raw\dogs\8616.jpg,dogs
data\raw\dogs\4076.jpg,dogs
data\raw\dogs\4829.jpg,dogs
data\raw\cats\6324.jpg,cats
data\raw\dogs\7213.jpg,dogs
data\raw\cats\10384.jpg,cats
data\raw\cats\6853.jpg,cats
data\raw\cats\11086.jpg,cats
data\raw\dogs\3198.jpg,dogs
data\raw\dogs\9075.jpg,dogs
data\raw\cats\11744.jpg,cats
data\raw\dogs\11565.jpg,dogs
data\raw\dogs\1218.jpg,dogs
data\raw\dogs\11155.jpg,dogs
data\raw\dogs\9014.jpg,dogs
data\raw\dogs\1638.jpg,dogs
data\raw\cats\10267.jpg,cats
data\raw\cats\11216.jpg,cats
data\raw\dogs\680.jpg,dogs
data\raw\cats\12485.jpg,cats
data\raw\cats\5026.jpg,cats
data\raw\dogs\11140.jpg,dogs
data\raw\dogs\6792.jpg,dogs
data\raw\cats\3552.jpg,cats
data\raw\dogs\6687.jpg,dogs
data\raw\dogs\11763.jpg,dogs
data\raw\cats\3051.jpg,cats
data\raw\cats\6987.jpg,cats
data\raw\dogs\2054.jpg,dogs
data\raw\cats\6350.jpg,cats
data\raw\dogs\9511.jpg,dogs
data\raw\dogs\4118.jpg,dogs
data\raw\cats\193.jpg,cats
data\raw\dogs\10865.jpg,dogs
data\raw\cats\7376.jpg,cats
data\raw\cats\10677.jpg,cats
data\raw\cats\9148.jpg,cats
data\raw\cats\1524.jpg,cats
data\raw\cats\2127.jpg,cats
data\raw\cats\10316.jpg,cats
data\raw\cats\5115.jpg,cats
data\raw\cats\5169.jpg,cats
data\raw\cats\10138.jpg,cats
data\raw\cats\1635.jpg,cats
data\raw\dogs\1236.jpg,dogs
data\raw\dogs\6626.jpg,dogs
data\raw\dogs\8339.jpg,dogs
data\raw\cats\352.jpg,cats
data\raw\dogs\8766.jpg,dogs
data\raw\cats\10438.jpg,cats
data\raw\dogs\9337.jpg,dogs
data\raw\cats\9816.jpg,cats
data\raw\dogs\1170.jpg,dogs
data\raw\dogs\6885.jpg,dogs
data\raw\dogs\6688.jpg,dogs
data\raw\cats\3568.jpg,cats
data\raw\cats\3657.jpg,cats
data\raw\cats\10415.jpg,cats
data\raw\dogs\12219.jpg,dogs
data\raw\dogs\6458.jpg,dogs
data\raw\cats\3437.jpg,cats
data\raw\cats\1113.jpg,cats
data\raw\dogs\10446.jpg,dogs
data\raw\dogs\6134.jpg,dogs
data\raw\cats\4945.jpg,cats
data\raw\cats\10294.jpg,cats
data\raw\dogs\3177.jpg,dogs
data\raw\dogs\8684.jpg,dogs
data\raw\cats\64.jpg,cats
data\raw\dogs\11780.jpg,dogs
data\raw\dogs\11496.jpg,dogs
data\raw\cats\1359.jpg,cats
data\raw\cats\3014.jpg,cats
data\raw\cats\8688.jpg,cats
data\raw\dogs\3857.jpg,dogs
data\raw\dogs\6836.jpg,dogs
data\raw\dogs\8543.jpg,dogs
data\raw\cats\8470.jpg,cats
data\raw\dogs\6838.jpg,dogs
data\raw\dogs\694.jpg,dogs
data\raw\dogs\2216.jpg,dogs
data\raw\cats\10388.jpg,cats
data\raw\dogs\9170.jpg,dogs
data\raw\dogs\11644.jpg,dogs
data\raw\dogs\4968.jpg,dogs
data\raw\cats\1333.jpg,cats
data\raw\cats\10894.jpg,cats
data\raw\dogs\8570.jpg,dogs
data\raw\dogs\6860.jpg,dogs
data\raw\cats\2613.jpg,cats
data\raw\cats\2398.jpg,cats
data\raw\cats\10311.jpg,cats
data\raw\cats\4659.jpg,cats
data\raw\cats\7925.jpg,cats
data\raw\cats\11078.jpg,cats
data\raw\dogs\6153.jpg,dogs
data\raw\cats\526.jpg,cats
data\raw\dogs\6992.jpg,dogs
data\raw\dogs\4395.jpg,dogs
data\raw\dogs\3339.jpg,dogs
data\raw\cats\7207.jpg,cats
data\raw\cats\6843.jpg,cats
data\raw\cats\4409.jpg,cats
data\raw\dogs\6211.jpg,dogs
data\raw\cats\8103.jpg,cats
data\raw\cats\665.jpg,cats
data\raw\cats\5059.jpg,cats
data\raw\dogs\2675.jpg,dogs
data\raw\dogs\4344.jpg,dogs
data\raw\dogs\10726.jpg,dogs
data\raw\dogs\8686.jpg,dogs
data\raw\dogs\9843.jpg,dogs
data\raw\dogs\1413.jpg,dogs
data\raw\cats\1165.jpg,cats
data\raw\dogs\3982.jpg,dogs
data\raw\cats\621.jpg,cats
data\raw\cats\6519.jpg,cats
data\raw\cats\9686.jpg,cats
data\raw\dogs\9332.jpg,dogs
data\raw\cats\2803.jpg,cats
data\raw\cats\856.jpg,cats
data\raw\cats\11180.jpg,cats
data\raw\dogs\6798.jpg,dogs
data\raw\dogs\1829.jpg,dogs
data\raw\dogs\11096.jpg,dogs
data\raw\dogs\2784.jpg,dogs
data\raw\cats\1938.jpg,cats
data\raw\cats\9504.jpg,cats
data\raw\cats\988.jpg,cats
data\raw\dogs\9994.jpg,dogs
data\raw\dogs\58.jpg,dogs
data\raw\cats\10309.jpg,cats
data\raw\cats\10639.jpg,cats
data\raw\dogs\5629.jpg,dogs
data\raw\dogs\11610.jpg,dogs
data\raw\dogs\10538.jpg,dogs
data\raw\dogs\11684.jpg,dogs
data\raw\dogs\6541.jpg,dogs
data\raw\cats\6380.jpg,cats
data\raw\dogs\3794.jpg,dogs
data\raw\dogs\3001.jpg,dogs
data\raw\dogs\11031.jpg,dogs
data\raw\cats\3647.jpg,cats
data\raw\dogs\277.jpg,dogs
data\raw\cats\4246.jpg,cats
data\raw\dogs\5594.jpg,dogs
data\raw\dogs\7396.jpg,dogs
data\raw\dogs\10973.jpg,dogs
data\raw\cats\11925.jpg,cats
data\raw\dogs\5753.jpg,dogs
data\raw\dogs\1903.jpg,dogs
data\raw\dogs\1041.jpg,dogs
data\raw\dogs\8724.jpg,dogs
data\raw\cats\1340.jpg,cats
data\raw\cats\383.jpg,cats
data\raw\cats\9033.jpg,cats
data\raw\cats\3835.jpg,cats
data\raw\dogs\1152.jpg,dogs
data\raw\cats\6893.jpg,cats
data\raw\dogs\12364.jpg,dogs
data\raw\dogs\4096.jpg,dogs
data\raw\dogs\1177.jpg,dogs
data\raw\dogs\9575.jpg,dogs
data\raw\dogs\5314.jpg,dogs
data\raw\cats\4786.jpg,cats
data\raw\cats\1375.jpg,cats
data\raw\cats\2756.jpg,cats
data\raw\dogs\2089.jpg,dogs
data\raw\dogs\7484.jpg,dogs
data\raw\dogs\409.jpg,dogs
data\raw\cats\2906.jpg,cats
data\raw\cats\11072.jpg,cats
data\raw\dogs\3570.jpg,dogs
data\raw\cats\9800.jpg,cats
data\raw\dogs\2913.jpg,dogs
data\raw\cats\2895.jpg,cats
data\raw\cats\6177.jpg,cats
data\raw\cats\4209.jpg,cats
data\raw\cats\3207.jpg,cats
data\raw\dogs\11937.jpg,dogs
data\raw\dogs\10204.jpg,dogs
data\raw\cats\11442.jpg,cats
data\raw\cats\940.jpg,cats
data\raw\cats\6849.jpg,cats
data\raw\cats\4468.jpg,cats
data\raw\cats\10928.jpg,cats
data\raw\cats\7406.jpg,cats
data\raw\cats\1958.jpg,cats
data\raw\dogs\6154.jpg,dogs
data\raw\cats\3678.jpg,cats
data\raw\cats\10576.jpg,cats
data\raw\dogs\222.jpg,dogs
data\raw\cats\594.jpg,cats
data\raw\cats\4692.jpg,cats
data\raw\dogs\10524.jpg,dogs
data\raw\dogs\4564.jpg,dogs
data\raw\cats\2942.jpg,cats
data\raw\dogs\6118.jpg,dogs
data\raw\cats\6475.jpg,cats
data\raw\dogs\5044.jpg,dogs
data\raw\cats\2277.jpg,cats
data\raw\dogs\611.jpg,dogs
data\raw\dogs\3026.jpg,dogs
data\raw\dogs\2728.jpg,dogs
data\raw\dogs\9178.jpg,dogs
data\raw\dogs\5534.jpg,dogs
data\raw\cats\10286.jpg,cats
data\raw\dogs\11510.jpg,dogs
data\raw\dogs\6751.jpg,dogs
data\raw\cats\8810.jpg,cats
data\raw\dogs\5173.jpg,dogs
data\raw\dogs\10628.jpg,dogs
data\raw\cats\7780.jpg,cats
data\raw\cats\5142.jpg,cats
data\raw\cats\5732.jpg,cats
data\raw\dogs\1272.jpg,dogs
data\raw\dogs\7069.jpg,dogs
data\raw\cats\11108.jpg,cats
data\raw\dogs\2047.jpg,dogs
data\raw\dogs\1435.jpg,dogs
data\raw\cats\5436.jpg,cats
data\raw\cats\12380.jpg,cats
data\raw\dogs\1620.jpg,dogs
data\raw\dogs\4767.jpg,dogs
data\raw\cats\2431.jpg,cats
data\raw\cats\2265.jpg,cats
data\raw\cats\5917.jpg,cats
data\raw\cats\2343.jpg,cats
data\raw\dogs\10337.jpg,dogs
data\raw\cats\1139.jpg,cats
data\raw\cats\328.jpg,cats
data\raw\dogs\7398.jpg,dogs
data\raw\dogs\4598.jpg,dogs
data\raw\dogs\6782.jpg,dogs
data\raw\cats\11277.jpg,cats
data\raw\cats\5928.jpg,cats
data\raw\cats\6263.jpg,cats
data\raw\cats\2880.jpg,cats
data\raw\dogs\4123.jpg,dogs
data\raw\cats\1597.jpg,cats
data\raw\cats\2851.jpg,cats
data\raw\dogs\7806.jpg,dogs
data\raw\dogs\11785.jpg,dogs
data\raw\cats\10092.jpg,cats
data\raw\cats\4549.jpg,cats
data\raw\dogs\7004.jpg,dogs
data\raw\cats\3684.jpg,cats
data\raw\dogs\706.jpg,dogs
data\raw\dogs\8230.jpg,dogs
data\raw\dogs\10027.jpg,dogs
data\raw\dogs\10227.jpg,dogs
data\raw\cats\8530.jpg,cats
data\raw\cats\11603.jpg,cats
data\raw\cats\1470.jpg,cats
data\raw\dogs\8747.jpg,dogs
data\raw\dogs\7886.jpg,dogs
data\raw\dogs\4100.jpg,dogs
data\raw\dogs\6233.jpg,dogs
data\raw\cats\7097.jpg,cats
data\raw\dogs\2381.jpg,dogs
data\raw\dogs\5959.jpg,dogs
data\raw\dogs\11306.jpg,dogs
data\raw\dogs\6234.jpg,dogs
data\raw\dogs\11047.jpg,dogs
data\raw\cats\4832.jpg,cats
data\raw\cats\3592.jpg,cats
data\raw\dogs\8320.jpg,dogs
data\raw\cats\6212.jpg,cats
data\raw\dogs\9082.jpg,dogs
data\raw\dogs\7894.jpg,dogs
data\raw\dogs\8708.jpg,dogs
data\raw\cats\2704.jpg,cats
data\raw\cats\6420.jpg,cats
data\raw\dogs\3757.jpg,dogs
data\raw\dogs\4504.jpg,dogs
data\raw\cats\11543.jpg,cats
data\raw\cats\7412.jpg,cats
data\raw\cats\9213.jpg,cats
data\raw\dogs\5892.jpg,dogs
data\raw\dogs\5503.jpg,dogs
data\raw\dogs\3865.jpg,dogs
data\raw\cats\11622.jpg,cats
data\raw\cats\11201.jpg,cats
data\raw\cats\5102.jpg,cats
data\raw\dogs\12091.jpg,dogs
data\raw\cats\3738.jpg,cats
data\raw\dogs\7864.jpg,dogs
data\raw\dogs\97.jpg,dogs
data\raw\dogs\4194.jpg,dogs
data\raw\dogs\2590.jpg,dogs
data\raw\dogs\7728.jpg,dogs
data\raw\dogs\3056.jpg,dogs
data\raw\cats\4541.jpg,cats
data\raw\cats\8534.jpg,cats
data\raw\dogs\7529.jpg,dogs
data\raw\cats\1457.jpg,cats
data\raw\cats\734.jpg,cats
data\raw\cats\1750.jpg,cats
data\raw\cats\2586.jpg,cats
data\raw\dogs\5559.jpg,dogs
data\raw\dogs\10339.jpg,dogs
data\raw\dogs\10404.jpg,dogs
data\raw\cats\5451.jpg,cats
data\raw\cats\6733.jpg,cats
data\raw\dogs\5578.jpg,dogs
data\raw\dogs\12215.jpg,dogs
data\raw\dogs\4375.jpg,dogs
data\raw\cats\1714.jpg,cats
data\raw\dogs\48.jpg,dogs
data\raw\cats\6218.jpg,cats
data\raw\cats\12331.jpg,cats
data\raw\dogs\2961.jpg,dogs
data\raw\dogs\12374.jpg,dogs
data\raw\cats\11940.jpg,cats
data\raw\cats\10419.jpg,cats
data\raw\dogs\11472.jpg,dogs
data\raw\cats\10492.jpg,cats
data\raw\dogs\6147.jpg,dogs
data\raw\cats\5875.jpg,cats
data\raw\cats\2757.jpg,cats
data\raw\cats\5712.jpg,cats
data\raw\dogs\1569.jpg,dogs
data\raw\dogs\151.jpg,dogs
data\raw\dogs\4707.jpg,dogs
data\raw\cats\3421.jpg,cats
data\raw\cats\4092.jpg,cats
data\raw\dogs\8867.jpg,dogs
data\raw\dogs\7302.jpg,dogs
data\raw\dogs\3673.jpg,dogs
data\raw\dogs\1959.jpg,dogs
data\raw\dogs\2851.jpg,dogs
data\raw\cats\8106.jpg,cats
data\raw\dogs\12444.jpg,dogs
data\raw\dogs\6916.jpg,dogs
data\raw\cats\5380.jpg,cats
data\raw\dogs\5215.jpg,dogs
data\raw\dogs\7458.jpg,dogs
data\raw\cats\5376.jpg,cats
data\raw\dogs\12295.jpg,dogs
data\raw\cats\7265.jpg,cats
data\raw\dogs\2918.jpg,dogs
data\raw\cats\812.jpg,cats
data\raw\dogs\7433.jpg,dogs
data\raw\dogs\1611.jpg,dogs
data\raw\cats\7612.jpg,cats
data\raw\dogs\2629.jpg,dogs
data\raw\cats\8229.jpg,cats
data\raw\cats\12441.jpg,cats
data\raw\cats\657.jpg,cats
data\raw\dogs\7788.jpg,dogs
data\raw\cats\12483.jpg,cats
data\raw\cats\1729.jpg,cats
data\raw\dogs\11709.jpg,dogs
data\raw\cats\6038.jpg,cats
data\raw\dogs\2964.jpg,dogs
data\raw\dogs\11395.jpg,dogs
